song_name,name,song_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Ashes to Ashes,David Bowie,1JHUxxd77M4ViaqJZfBdl0,0,0.702,0.788,1,-10.335,1,0.0472,0.116,1.75e-05,0.192,0.846,120.788,audio_features,1JHUxxd77M4ViaqJZfBdl0,spotify:track:1JHUxxd77M4ViaqJZfBdl0,https://api.spotify.com/v1/tracks/1JHUxxd77M4ViaqJZfBdl0,https://api.spotify.com/v1/audio-analysis/1JHUxxd77M4ViaqJZfBdl0,263760,4
What You Need,INXS,5XQ3w5zARt0bheJGH3OdA0,0,0.661,0.899,11,-4.586,1,0.106,0.0421,0.00494,0.155,0.491,115.941,audio_features,5XQ3w5zARt0bheJGH3OdA0,spotify:track:5XQ3w5zARt0bheJGH3OdA0,https://api.spotify.com/v1/tracks/5XQ3w5zARt0bheJGH3OdA0,https://api.spotify.com/v1/audio-analysis/5XQ3w5zARt0bheJGH3OdA0,214387,4
Gold Digger,Kanye West,5XJJdNPkwmbUwE79gv0NxK,0,0.646,0.696,1,-5.572,0,0.342,0.0192,0.0,0.0762,0.625,92.88,audio_features,5XJJdNPkwmbUwE79gv0NxK,spotify:track:5XJJdNPkwmbUwE79gv0NxK,https://api.spotify.com/v1/tracks/5XJJdNPkwmbUwE79gv0NxK,https://api.spotify.com/v1/audio-analysis/5XJJdNPkwmbUwE79gv0NxK,207401,4
Gold Digger,Jamie Foxx,5XJJdNPkwmbUwE79gv0NxK,0,0.646,0.696,1,-5.572,0,0.342,0.0192,0.0,0.0762,0.625,92.88,audio_features,5XJJdNPkwmbUwE79gv0NxK,spotify:track:5XJJdNPkwmbUwE79gv0NxK,https://api.spotify.com/v1/tracks/5XJJdNPkwmbUwE79gv0NxK,https://api.spotify.com/v1/audio-analysis/5XJJdNPkwmbUwE79gv0NxK,207401,4
Flashdance...What a Feeling - Radio Edit,Irene Cara,3cbV252akVZInSvJk7jAYX,78,0.572,0.655,7,-7.027,0,0.0344,0.00579,3.41e-06,0.0901,0.392,122.49,audio_features,3cbV252akVZInSvJk7jAYX,spotify:track:3cbV252akVZInSvJk7jAYX,https://api.spotify.com/v1/tracks/3cbV252akVZInSvJk7jAYX,https://api.spotify.com/v1/audio-analysis/3cbV252akVZInSvJk7jAYX,237053,4
Killer Queen - Remastered 2011,Queen,1CnN9udhDokm7lARZjMji2,0,0.535,0.651,10,-6.326,1,0.0544,0.391,0.0,0.133,0.612,117.218,audio_features,1CnN9udhDokm7lARZjMji2,spotify:track:1CnN9udhDokm7lARZjMji2,https://api.spotify.com/v1/tracks/1CnN9udhDokm7lARZjMji2,https://api.spotify.com/v1/audio-analysis/1CnN9udhDokm7lARZjMji2,179600,4
Wicked Game,Chris Isaak,390AWnOn2rfe9FzQjYmxIH,0,0.667,0.548,9,-7.802,1,0.0262,0.744,0.0122,0.0946,0.29,112.549,audio_features,390AWnOn2rfe9FzQjYmxIH,spotify:track:390AWnOn2rfe9FzQjYmxIH,https://api.spotify.com/v1/tracks/390AWnOn2rfe9FzQjYmxIH,https://api.spotify.com/v1/audio-analysis/390AWnOn2rfe9FzQjYmxIH,286880,4
Milkshake,Kelis,2cMTIlktg3M9mXYqCPqw1J,9,0.881,0.774,1,-6.068,1,0.0439,0.00986,0.0346,0.206,0.759,112.968,audio_features,2cMTIlktg3M9mXYqCPqw1J,spotify:track:2cMTIlktg3M9mXYqCPqw1J,https://api.spotify.com/v1/tracks/2cMTIlktg3M9mXYqCPqw1J,https://api.spotify.com/v1/audio-analysis/2cMTIlktg3M9mXYqCPqw1J,182627,4
King Of The Mountain - Remastered,Midnight Oil,18asVg1bbkhE0ceWdaypTp,34,0.455,0.948,9,-3.41,1,0.0692,0.0307,0.0,0.174,0.76,73.916,audio_features,18asVg1bbkhE0ceWdaypTp,spotify:track:18asVg1bbkhE0ceWdaypTp,https://api.spotify.com/v1/tracks/18asVg1bbkhE0ceWdaypTp,https://api.spotify.com/v1/audio-analysis/18asVg1bbkhE0ceWdaypTp,229560,4
A Groovy Kind of Love - 2016 Remaster,Phil Collins,3BSi5qoJGLab7rn7zfmTPA,58,0.456,0.243,2,-12.19,1,0.0286,0.414,4.45e-06,0.116,0.19,144.13,audio_features,3BSi5qoJGLab7rn7zfmTPA,spotify:track:3BSi5qoJGLab7rn7zfmTPA,https://api.spotify.com/v1/tracks/3BSi5qoJGLab7rn7zfmTPA,https://api.spotify.com/v1/audio-analysis/3BSi5qoJGLab7rn7zfmTPA,210347,4
Before Too Long,Paul Kelly,2yUqmLwj09WljkKnKDFuMy,0,0.545,0.848,2,-5.98,1,0.0285,0.00057,0.0194,0.192,0.776,133.826,audio_features,2yUqmLwj09WljkKnKDFuMy,spotify:track:2yUqmLwj09WljkKnKDFuMy,https://api.spotify.com/v1/tracks/2yUqmLwj09WljkKnKDFuMy,https://api.spotify.com/v1/audio-analysis/2yUqmLwj09WljkKnKDFuMy,203187,4
You Make Me Feel Like Dancing - 2010 Remaster,Leo Sayer,5ot4t0BInDsxEGZ2aOitYo,37,0.731,0.721,8,-5.21,0,0.0457,0.078,0.0,0.257,0.677,95.899,audio_features,5ot4t0BInDsxEGZ2aOitYo,spotify:track:5ot4t0BInDsxEGZ2aOitYo,https://api.spotify.com/v1/tracks/5ot4t0BInDsxEGZ2aOitYo,https://api.spotify.com/v1/audio-analysis/5ot4t0BInDsxEGZ2aOitYo,217467,4
Walk This Way,Run–D.M.C.,4lRdpZYTwaPpuKpquO6bo3,0,0.767,0.651,6,-10.186,0,0.0501,0.00841,3.86e-05,0.0609,0.946,105.592,audio_features,4lRdpZYTwaPpuKpquO6bo3,spotify:track:4lRdpZYTwaPpuKpquO6bo3,https://api.spotify.com/v1/tracks/4lRdpZYTwaPpuKpquO6bo3,https://api.spotify.com/v1/audio-analysis/4lRdpZYTwaPpuKpquO6bo3,310960,4
Somebody Told Me,The Killers,3twNvmDtFQtAd5gMKedhLD,58,0.502,0.972,10,-3.96,0,0.0793,6.78e-05,0.000702,0.0627,0.729,138.019,audio_features,3twNvmDtFQtAd5gMKedhLD,spotify:track:3twNvmDtFQtAd5gMKedhLD,https://api.spotify.com/v1/tracks/3twNvmDtFQtAd5gMKedhLD,https://api.spotify.com/v1/audio-analysis/3twNvmDtFQtAd5gMKedhLD,197280,4
All I Wanna Do,Sheryl Crow,4cqHVuDLFbO1XCr4nmks4S,0,0.82,0.528,9,-11.179,1,0.0321,0.111,0.0186,0.257,0.931,120.091,audio_features,4cqHVuDLFbO1XCr4nmks4S,spotify:track:4cqHVuDLFbO1XCr4nmks4S,https://api.spotify.com/v1/tracks/4cqHVuDLFbO1XCr4nmks4S,https://api.spotify.com/v1/audio-analysis/4cqHVuDLFbO1XCr4nmks4S,272107,4
Sledgehammer (Peter Gabriel/Jarle G. Storløkken),THE STAFF BAND OF THE NORWEGIAN ARMED FORCES,5AOoycbUDKK2eXY1G7817w,0,0.702,0.283,8,-14.526,1,0.04,0.616,0.847,0.0397,0.598,97.364,audio_features,5AOoycbUDKK2eXY1G7817w,spotify:track:5AOoycbUDKK2eXY1G7817w,https://api.spotify.com/v1/tracks/5AOoycbUDKK2eXY1G7817w,https://api.spotify.com/v1/audio-analysis/5AOoycbUDKK2eXY1G7817w,279875,4
Your Song,Elton John,17VegeBoHvMlIByrdu64KR,0,0.551,0.27,3,-12.808,1,0.0326,0.851,7.04e-06,0.0966,0.289,128.221,audio_features,17VegeBoHvMlIByrdu64KR,spotify:track:17VegeBoHvMlIByrdu64KR,https://api.spotify.com/v1/tracks/17VegeBoHvMlIByrdu64KR,https://api.spotify.com/v1/audio-analysis/17VegeBoHvMlIByrdu64KR,244227,4
1979 - Remastered 2012,The Smashing Pumpkins,3Y8Ff1nH44jFywAtpgmleZ,59,0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,audio_features,3Y8Ff1nH44jFywAtpgmleZ,spotify:track:3Y8Ff1nH44jFywAtpgmleZ,https://api.spotify.com/v1/tracks/3Y8Ff1nH44jFywAtpgmleZ,https://api.spotify.com/v1/audio-analysis/3Y8Ff1nH44jFywAtpgmleZ,266200,4
Rio - 2009 Remaster,Duran Duran,43eBgYRTmu5BJnCJDBU5Hb,61,0.544,0.873,9,-7.425,1,0.0525,0.0415,1.82e-05,0.0925,0.676,140.902,audio_features,43eBgYRTmu5BJnCJDBU5Hb,spotify:track:43eBgYRTmu5BJnCJDBU5Hb,https://api.spotify.com/v1/tracks/43eBgYRTmu5BJnCJDBU5Hb,https://api.spotify.com/v1/audio-analysis/43eBgYRTmu5BJnCJDBU5Hb,337333,4
Take A Chance On Me,ABBA,4bykJp7dORR4GoLCZiQbU0,0,0.687,0.68,11,-7.976,1,0.0256,0.182,0.0,0.274,0.924,107.041,audio_features,4bykJp7dORR4GoLCZiQbU0,spotify:track:4bykJp7dORR4GoLCZiQbU0,https://api.spotify.com/v1/tracks/4bykJp7dORR4GoLCZiQbU0,https://api.spotify.com/v1/audio-analysis/4bykJp7dORR4GoLCZiQbU0,243933,4
Holy Grail,Hunters & Collectors,5XM7yXTFzTN0PVo9L1bkQS,0,0.648,0.946,1,-4.214,0,0.0369,0.125,0.0071,0.337,0.712,100.896,audio_features,5XM7yXTFzTN0PVo9L1bkQS,spotify:track:5XM7yXTFzTN0PVo9L1bkQS,https://api.spotify.com/v1/tracks/5XM7yXTFzTN0PVo9L1bkQS,https://api.spotify.com/v1/audio-analysis/5XM7yXTFzTN0PVo9L1bkQS,230067,4
Nights In White Satin - Single Version,The Moody Blues,3D1Xnj2Q7oh7Vz3RH9fDvC,50,0.21,0.346,4,-12.069,0,0.0299,0.252,0.336,0.247,0.22,79.026,audio_features,3D1Xnj2Q7oh7Vz3RH9fDvC,spotify:track:3D1Xnj2Q7oh7Vz3RH9fDvC,https://api.spotify.com/v1/tracks/3D1Xnj2Q7oh7Vz3RH9fDvC,https://api.spotify.com/v1/audio-analysis/3D1Xnj2Q7oh7Vz3RH9fDvC,265627,4
Jump - 2015 Remaster,Van Halen,7N3PAbqfTjSEU1edb2tY8j,77,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,audio_features,7N3PAbqfTjSEU1edb2tY8j,spotify:track:7N3PAbqfTjSEU1edb2tY8j,https://api.spotify.com/v1/tracks/7N3PAbqfTjSEU1edb2tY8j,https://api.spotify.com/v1/audio-analysis/7N3PAbqfTjSEU1edb2tY8j,241600,4
Mr. Jones,Counting Crows,7n3REqDfZBpkd0bEpGu2H3,51,0.571,0.836,0,-5.556,1,0.0371,0.194,4.09e-06,0.182,0.73,141.612,audio_features,7n3REqDfZBpkd0bEpGu2H3,spotify:track:7n3REqDfZBpkd0bEpGu2H3,https://api.spotify.com/v1/tracks/7n3REqDfZBpkd0bEpGu2H3,https://api.spotify.com/v1/audio-analysis/7n3REqDfZBpkd0bEpGu2H3,272733,4
Who Made Who,AC/DC,6rvldt6EoZwzogApECUCwd,69,0.514,0.825,0,-5.135,1,0.0487,0.000286,0.293,0.607,0.655,125.274,audio_features,6rvldt6EoZwzogApECUCwd,spotify:track:6rvldt6EoZwzogApECUCwd,https://api.spotify.com/v1/tracks/6rvldt6EoZwzogApECUCwd,https://api.spotify.com/v1/audio-analysis/6rvldt6EoZwzogApECUCwd,207147,4
Devil Inside,INXS,3r2Tau6Obzzc1Nvrn7Gg4j,0,0.589,0.585,0,-7.525,1,0.037,0.0008,0.44,0.104,0.538,150.758,audio_features,3r2Tau6Obzzc1Nvrn7Gg4j,spotify:track:3r2Tau6Obzzc1Nvrn7Gg4j,https://api.spotify.com/v1/tracks/3r2Tau6Obzzc1Nvrn7Gg4j,https://api.spotify.com/v1/audio-analysis/3r2Tau6Obzzc1Nvrn7Gg4j,313707,4
Funky Town,Pseudo Echo,6GGTydVsKQcFOOrqO71SLG,41,0.667,0.713,9,-7.906,1,0.0336,0.123,0.000431,0.227,0.873,128.032,audio_features,6GGTydVsKQcFOOrqO71SLG,spotify:track:6GGTydVsKQcFOOrqO71SLG,https://api.spotify.com/v1/tracks/6GGTydVsKQcFOOrqO71SLG,https://api.spotify.com/v1/audio-analysis/6GGTydVsKQcFOOrqO71SLG,294787,4
Give It Away,Red Hot Chili Peppers,0uppYCG86ajpV2hSR3dJJ0,73,0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,audio_features,0uppYCG86ajpV2hSR3dJJ0,spotify:track:0uppYCG86ajpV2hSR3dJJ0,https://api.spotify.com/v1/tracks/0uppYCG86ajpV2hSR3dJJ0,https://api.spotify.com/v1/audio-analysis/0uppYCG86ajpV2hSR3dJJ0,282907,4
Lust For Life,Iggy Pop,7egQFB1zrDcvy3kdTaKbpc,0,0.2,0.943,9,-8.217,1,0.0544,0.0125,0.0,0.139,0.778,203.243,audio_features,7egQFB1zrDcvy3kdTaKbpc,spotify:track:7egQFB1zrDcvy3kdTaKbpc,https://api.spotify.com/v1/tracks/7egQFB1zrDcvy3kdTaKbpc,https://api.spotify.com/v1/audio-analysis/7egQFB1zrDcvy3kdTaKbpc,313800,4
1999,Prince,2H7PHVdQ3mXqEHXcvclTB0,58,0.866,0.73,5,-8.201,1,0.0767,0.137,0.0,0.0843,0.625,118.523,audio_features,2H7PHVdQ3mXqEHXcvclTB0,spotify:track:2H7PHVdQ3mXqEHXcvclTB0,https://api.spotify.com/v1/tracks/2H7PHVdQ3mXqEHXcvclTB0,https://api.spotify.com/v1/audio-analysis/2H7PHVdQ3mXqEHXcvclTB0,379267,4
Like a Prayer,Madonna,1z3ugFmUKoCzGsI6jdY4Ci,75,0.625,0.842,5,-5.285,1,0.0376,0.264,2.12e-05,0.181,0.26,111.038,audio_features,1z3ugFmUKoCzGsI6jdY4Ci,spotify:track:1z3ugFmUKoCzGsI6jdY4Ci,https://api.spotify.com/v1/tracks/1z3ugFmUKoCzGsI6jdY4Ci,https://api.spotify.com/v1/audio-analysis/1z3ugFmUKoCzGsI6jdY4Ci,342680,4
That's The Way Love Goes,Janet Jackson,29rQJydAlO0uMyWvRIZxQg,66,0.703,0.7,5,-6.789,1,0.0693,0.302,0.471,0.0718,0.582,97.675,audio_features,29rQJydAlO0uMyWvRIZxQg,spotify:track:29rQJydAlO0uMyWvRIZxQg,https://api.spotify.com/v1/tracks/29rQJydAlO0uMyWvRIZxQg,https://api.spotify.com/v1/audio-analysis/29rQJydAlO0uMyWvRIZxQg,265107,4
Kids,Robbie Williams,21pvCJBSp34fC17YHOtw05,51,0.768,0.934,2,-4.849,1,0.205,0.00626,1.04e-05,0.325,0.407,92.291,audio_features,21pvCJBSp34fC17YHOtw05,spotify:track:21pvCJBSp34fC17YHOtw05,https://api.spotify.com/v1/tracks/21pvCJBSp34fC17YHOtw05,https://api.spotify.com/v1/audio-analysis/21pvCJBSp34fC17YHOtw05,286707,4
Kids,Kylie Minogue,21pvCJBSp34fC17YHOtw05,51,0.768,0.934,2,-4.849,1,0.205,0.00626,1.04e-05,0.325,0.407,92.291,audio_features,21pvCJBSp34fC17YHOtw05,spotify:track:21pvCJBSp34fC17YHOtw05,https://api.spotify.com/v1/tracks/21pvCJBSp34fC17YHOtw05,https://api.spotify.com/v1/audio-analysis/21pvCJBSp34fC17YHOtw05,286707,4
I Want You Back,The Jackson 5,3b0EOvScbZUc0qJx0E1L2z,0,0.639,0.548,8,-13.534,1,0.0394,0.29,9.68e-05,0.366,0.887,98.359,audio_features,3b0EOvScbZUc0qJx0E1L2z,spotify:track:3b0EOvScbZUc0qJx0E1L2z,https://api.spotify.com/v1/tracks/3b0EOvScbZUc0qJx0E1L2z,https://api.spotify.com/v1/audio-analysis/3b0EOvScbZUc0qJx0E1L2z,176333,4
Who's That Girl - Remastered Version,Eurythmics,0qO7FkKWdHPc1Si1Z2nLZm,36,0.771,0.464,5,-10.175,0,0.0433,0.0892,0.0,0.0716,0.351,119.546,audio_features,0qO7FkKWdHPc1Si1Z2nLZm,spotify:track:0qO7FkKWdHPc1Si1Z2nLZm,https://api.spotify.com/v1/tracks/0qO7FkKWdHPc1Si1Z2nLZm,https://api.spotify.com/v1/audio-analysis/0qO7FkKWdHPc1Si1Z2nLZm,225267,4
Who's That Girl - Remastered Version,Annie Lennox,0qO7FkKWdHPc1Si1Z2nLZm,36,0.771,0.464,5,-10.175,0,0.0433,0.0892,0.0,0.0716,0.351,119.546,audio_features,0qO7FkKWdHPc1Si1Z2nLZm,spotify:track:0qO7FkKWdHPc1Si1Z2nLZm,https://api.spotify.com/v1/tracks/0qO7FkKWdHPc1Si1Z2nLZm,https://api.spotify.com/v1/audio-analysis/0qO7FkKWdHPc1Si1Z2nLZm,225267,4
Who's That Girl - Remastered Version,Dave Stewart,0qO7FkKWdHPc1Si1Z2nLZm,36,0.771,0.464,5,-10.175,0,0.0433,0.0892,0.0,0.0716,0.351,119.546,audio_features,0qO7FkKWdHPc1Si1Z2nLZm,spotify:track:0qO7FkKWdHPc1Si1Z2nLZm,https://api.spotify.com/v1/tracks/0qO7FkKWdHPc1Si1Z2nLZm,https://api.spotify.com/v1/audio-analysis/0qO7FkKWdHPc1Si1Z2nLZm,225267,4
Lego House,Ed Sheeran,5ubHAQtKuFfiG4FXfLP804,72,0.592,0.637,11,-8.48,1,0.0992,0.562,0.0,0.13,0.565,159.701,audio_features,5ubHAQtKuFfiG4FXfLP804,spotify:track:5ubHAQtKuFfiG4FXfLP804,https://api.spotify.com/v1/tracks/5ubHAQtKuFfiG4FXfLP804,https://api.spotify.com/v1/audio-analysis/5ubHAQtKuFfiG4FXfLP804,185093,4
Whatta Man,Salt-N-Pepa,3eRsSIhorhBnLrsy2uhM8r,0,0.753,0.545,2,-10.685,0,0.21,0.162,4.7e-05,0.241,0.917,173.227,audio_features,3eRsSIhorhBnLrsy2uhM8r,spotify:track:3eRsSIhorhBnLrsy2uhM8r,https://api.spotify.com/v1/tracks/3eRsSIhorhBnLrsy2uhM8r,https://api.spotify.com/v1/audio-analysis/3eRsSIhorhBnLrsy2uhM8r,308360,4
Whatta Man,En Vogue,3eRsSIhorhBnLrsy2uhM8r,0,0.753,0.545,2,-10.685,0,0.21,0.162,4.7e-05,0.241,0.917,173.227,audio_features,3eRsSIhorhBnLrsy2uhM8r,spotify:track:3eRsSIhorhBnLrsy2uhM8r,https://api.spotify.com/v1/tracks/3eRsSIhorhBnLrsy2uhM8r,https://api.spotify.com/v1/audio-analysis/3eRsSIhorhBnLrsy2uhM8r,308360,4
Purple Haze,Jimi Hendrix,0wJoRiX5K5BxlqZTolB2LD,70,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,audio_features,0wJoRiX5K5BxlqZTolB2LD,spotify:track:0wJoRiX5K5BxlqZTolB2LD,https://api.spotify.com/v1/tracks/0wJoRiX5K5BxlqZTolB2LD,https://api.spotify.com/v1/audio-analysis/0wJoRiX5K5BxlqZTolB2LD,170813,4
Dancing On The Ceiling,Lionel Richie,1AwJGxWNl5n8O2CSlvPKYL,0,0.698,0.774,0,-8.642,1,0.048,0.12,2.26e-06,0.409,0.731,133.197,audio_features,1AwJGxWNl5n8O2CSlvPKYL,spotify:track:1AwJGxWNl5n8O2CSlvPKYL,https://api.spotify.com/v1/tracks/1AwJGxWNl5n8O2CSlvPKYL,https://api.spotify.com/v1/audio-analysis/1AwJGxWNl5n8O2CSlvPKYL,270002,4
Scar,Missy Higgins,0Xxww5aUyamJlEm8GkP21i,55,0.653,0.789,0,-5.669,1,0.0522,0.378,0.0,0.276,0.834,91.787,audio_features,0Xxww5aUyamJlEm8GkP21i,spotify:track:0Xxww5aUyamJlEm8GkP21i,https://api.spotify.com/v1/tracks/0Xxww5aUyamJlEm8GkP21i,https://api.spotify.com/v1/audio-analysis/0Xxww5aUyamJlEm8GkP21i,213733,4
Sweetest Thing - Remastered 2007,U2,3M2OWcgDOWURsRrmYxCfus,0,0.52,0.642,0,-9.183,1,0.0483,0.0325,2.6e-05,0.116,0.488,141.707,audio_features,3M2OWcgDOWURsRrmYxCfus,spotify:track:3M2OWcgDOWURsRrmYxCfus,https://api.spotify.com/v1/tracks/3M2OWcgDOWURsRrmYxCfus,https://api.spotify.com/v1/audio-analysis/3M2OWcgDOWURsRrmYxCfus,184560,4
We Built This City,Starship,1DWmir4zA2RO1HkAeD2vrD,0,0.649,0.82,5,-8.841,1,0.0353,0.0471,0.0,0.0816,0.702,144.226,audio_features,1DWmir4zA2RO1HkAeD2vrD,spotify:track:1DWmir4zA2RO1HkAeD2vrD,https://api.spotify.com/v1/tracks/1DWmir4zA2RO1HkAeD2vrD,https://api.spotify.com/v1/audio-analysis/1DWmir4zA2RO1HkAeD2vrD,294933,4
Ain't Nobody,Chaka Khan,2NVpYQqdraEcQwqT7GhUkh,66,0.8,0.878,1,-7.109,1,0.0434,0.189,0.000104,0.14,0.816,104.282,audio_features,2NVpYQqdraEcQwqT7GhUkh,spotify:track:2NVpYQqdraEcQwqT7GhUkh,https://api.spotify.com/v1/tracks/2NVpYQqdraEcQwqT7GhUkh,https://api.spotify.com/v1/audio-analysis/2NVpYQqdraEcQwqT7GhUkh,280853,4
Umbrella,Rihanna,2Y2ud3awMZHDxOCpDebiv3,0,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,audio_features,2Y2ud3awMZHDxOCpDebiv3,spotify:track:2Y2ud3awMZHDxOCpDebiv3,https://api.spotify.com/v1/tracks/2Y2ud3awMZHDxOCpDebiv3,https://api.spotify.com/v1/audio-analysis/2Y2ud3awMZHDxOCpDebiv3,275987,4
Umbrella,JAY-Z,2Y2ud3awMZHDxOCpDebiv3,0,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,audio_features,2Y2ud3awMZHDxOCpDebiv3,spotify:track:2Y2ud3awMZHDxOCpDebiv3,https://api.spotify.com/v1/tracks/2Y2ud3awMZHDxOCpDebiv3,https://api.spotify.com/v1/audio-analysis/2Y2ud3awMZHDxOCpDebiv3,275987,4
Something So Strong,Crowded House,4ml6eCtBlmYVfpfXJsUFD2,45,0.573,0.886,7,-5.206,1,0.0459,0.0914,4.41e-05,0.0718,0.682,119.829,audio_features,4ml6eCtBlmYVfpfXJsUFD2,spotify:track:4ml6eCtBlmYVfpfXJsUFD2,https://api.spotify.com/v1/tracks/4ml6eCtBlmYVfpfXJsUFD2,https://api.spotify.com/v1/audio-analysis/4ml6eCtBlmYVfpfXJsUFD2,173964,4
I'll Be Your Baby Tonight (feat. UB40),Robert Palmer,4GzmpVbPwz7pUf0WZgEUlQ,48,0.526,0.766,8,-10.348,1,0.0598,0.0575,0.215,0.0492,0.973,112.794,audio_features,4GzmpVbPwz7pUf0WZgEUlQ,spotify:track:4GzmpVbPwz7pUf0WZgEUlQ,https://api.spotify.com/v1/tracks/4GzmpVbPwz7pUf0WZgEUlQ,https://api.spotify.com/v1/audio-analysis/4GzmpVbPwz7pUf0WZgEUlQ,205640,5
Vienna,Ultravox,0cqVKNj1BubZHzp0OiI5IK,0,0.583,0.614,5,-10.312,1,0.0643,0.16,0.234,0.109,0.456,80.747,audio_features,0cqVKNj1BubZHzp0OiI5IK,spotify:track:0cqVKNj1BubZHzp0OiI5IK,https://api.spotify.com/v1/tracks/0cqVKNj1BubZHzp0OiI5IK,https://api.spotify.com/v1/audio-analysis/0cqVKNj1BubZHzp0OiI5IK,278227,4
The Long And Winding Road - 2013 Remaster,Paul McCartney,7yAKvxn9iW6O9W0XKpSH8c,0,0.424,0.342,3,-12.668,1,0.0349,0.861,0.000498,0.956,0.293,123.355,audio_features,7yAKvxn9iW6O9W0XKpSH8c,spotify:track:7yAKvxn9iW6O9W0XKpSH8c,https://api.spotify.com/v1/tracks/7yAKvxn9iW6O9W0XKpSH8c,https://api.spotify.com/v1/audio-analysis/7yAKvxn9iW6O9W0XKpSH8c,268827,4
The Long And Winding Road - 2013 Remaster,Wings,7yAKvxn9iW6O9W0XKpSH8c,0,0.424,0.342,3,-12.668,1,0.0349,0.861,0.000498,0.956,0.293,123.355,audio_features,7yAKvxn9iW6O9W0XKpSH8c,spotify:track:7yAKvxn9iW6O9W0XKpSH8c,https://api.spotify.com/v1/tracks/7yAKvxn9iW6O9W0XKpSH8c,https://api.spotify.com/v1/audio-analysis/7yAKvxn9iW6O9W0XKpSH8c,268827,4
Push,Matchbox Twenty,2KVwlelhxKUy8LVV6JypH3,74,0.42,0.672,6,-7.902,1,0.027,0.0067,0.0,0.108,0.476,168.019,audio_features,2KVwlelhxKUy8LVV6JypH3,spotify:track:2KVwlelhxKUy8LVV6JypH3,https://api.spotify.com/v1/tracks/2KVwlelhxKUy8LVV6JypH3,https://api.spotify.com/v1/audio-analysis/2KVwlelhxKUy8LVV6JypH3,238667,4
I'm So Excited,The Pointer Sisters,2u8MGAiS2hBVE7GZzTZLQI,63,0.685,0.858,8,-6.496,1,0.0348,0.104,0.000119,0.147,0.692,92.305,audio_features,2u8MGAiS2hBVE7GZzTZLQI,spotify:track:2u8MGAiS2hBVE7GZzTZLQI,https://api.spotify.com/v1/tracks/2u8MGAiS2hBVE7GZzTZLQI,https://api.spotify.com/v1/audio-analysis/2u8MGAiS2hBVE7GZzTZLQI,229467,4
Burning Down the House,Talking Heads,2VNfJpwdEQBLyXajaa6LWT,65,0.779,0.87,5,-13.141,0,0.0574,0.00644,0.0107,0.0399,0.555,102.689,audio_features,2VNfJpwdEQBLyXajaa6LWT,spotify:track:2VNfJpwdEQBLyXajaa6LWT,https://api.spotify.com/v1/tracks/2VNfJpwdEQBLyXajaa6LWT,https://api.spotify.com/v1/audio-analysis/2VNfJpwdEQBLyXajaa6LWT,241920,4
The Best,Tina Turner,4OeFQtRyT7vsLnRTv7t8YT,64,0.651,0.87,0,-5.149,1,0.0318,0.103,0.00815,0.0979,0.729,103.857,audio_features,4OeFQtRyT7vsLnRTv7t8YT,spotify:track:4OeFQtRyT7vsLnRTv7t8YT,https://api.spotify.com/v1/tracks/4OeFQtRyT7vsLnRTv7t8YT,https://api.spotify.com/v1/audio-analysis/4OeFQtRyT7vsLnRTv7t8YT,330253,4
Praise You,Fatboy Slim,10yY7i70r9wtllofw0GIpx,6,0.603,0.893,1,-8.657,1,0.0484,0.0901,0.268,0.194,0.516,109.71,audio_features,10yY7i70r9wtllofw0GIpx,spotify:track:10yY7i70r9wtllofw0GIpx,https://api.spotify.com/v1/tracks/10yY7i70r9wtllofw0GIpx,https://api.spotify.com/v1/audio-analysis/10yY7i70r9wtllofw0GIpx,324240,4
Bat Out Of Hell - Live From The United States / 1993 / Remastered 2006,Meat Loaf,4iSTwGtj0sWABT8YvlCmPR,23,0.235,0.889,4,-6.234,1,0.0904,0.248,0.000828,0.707,0.344,171.705,audio_features,4iSTwGtj0sWABT8YvlCmPR,spotify:track:4iSTwGtj0sWABT8YvlCmPR,https://api.spotify.com/v1/tracks/4iSTwGtj0sWABT8YvlCmPR,https://api.spotify.com/v1/audio-analysis/4iSTwGtj0sWABT8YvlCmPR,673133,4
Never Tear Us Apart,INXS,3pyTksNccLM1jRvzQ4zTke,55,0.664,0.613,0,-7.56,1,0.0273,0.00294,0.000129,0.175,0.193,96.6,audio_features,3pyTksNccLM1jRvzQ4zTke,spotify:track:3pyTksNccLM1jRvzQ4zTke,https://api.spotify.com/v1/tracks/3pyTksNccLM1jRvzQ4zTke,https://api.spotify.com/v1/audio-analysis/3pyTksNccLM1jRvzQ4zTke,184587,3
